Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,
SANTA FE,General Obligado,Las Toscas,82049130,609,1.045,- 0,79,- 0,1,- 0,462,2.196,
SANTA FE,General Obligado,Los Laureles,82049140,- 0,- 0,- 0,- 0,20,- 0,- 0,- 0,20,
SANTA FE,General Obligado,Malabrigo,82049150,666,924,- 0,- 0,160,- 0,- 0,91,1.841,
SANTA FE,General Obligado,Paraje San Manuel,82049160,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,General Obligado,Reconquista,82049180,1.906,14.399,1,6.832,800,1,- 0,2.839,26.778,
SANTA FE,General Obligado,San Antonio de Obligado,82049190,125,132,- 0,- 0,- 0,6,- 0,5,268,
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,103,115,- 0,- 0,- 0,- 0,- 0,3,221,
SANTA FE,General Obligado,Villa Ana,82049210,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,General Obligado,Villa Guillermina,82049220,220,173,- 0,- 0,- 0,1,- 0,15,409,
SANTA FE,General Obligado,Villa Ocampo,82049230,2.009,1.613,- 0,16,29,1,- 0,- 0,3.668,
SANTA FE,General Obligado,Lanteri,82049110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,300,300,
SANTA FE,General Obligado,Arroyo Ceibal,82049010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,108,108,
SANTA FE,Iriondo,Barrio Cicarelli,82056010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,9,9,
SANTA FE,Iriondo,Bustinza,82056020,287,- 0,- 0,6,- 0,- 0,- 0,90,383,
SANTA FE,Iriondo,Cañada de Gómez,82056030,1.251,7.242,- 0,329,- 0,- 0,- 0,411,9.233,
SANTA FE,Iriondo,Carrizales (Est. Clarke),82056040,456,17,- 0,- 0,- 0,1,- 0,- 0,474,
SANTA FE,Iriondo,Classon,82056050,- 0,- 0,- 0,130,- 0,- 0,- 0,21,151,
SANTA FE,Iriondo,Colonia Médici,82056060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,12,12,
SANTA FE,Iriondo,Correa,82056070,114,1.063,- 0,572,1,- 0,- 0,23,1.773,
SANTA FE,Iriondo,Larguía,82056080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,7,7,
SANTA FE,Iriondo,Lucio V. López,82056090,- 0,5,- 0,- 0,- 0,- 0,- 0,31,36,
SANTA FE,Iriondo,Oliveros,82056100,2.000,- 0,- 0,1.360,- 0,- 0,- 0,- 0,3.360,
SANTA FE,Iriondo,Pueblo Andino,82056110,- 0,648,- 0,- 0,- 0,- 0,- 0,414,1.062,
SANTA FE,Iriondo,Salto Grande,82056120,493,- 0,- 0,- 0,- 0,- 0,- 0,89,582,
SANTA FE,Iriondo,Serodino,82056130,229,- 0,- 0,12,- 0,- 0,- 0,113,354,
SANTA FE,Iriondo,Totoras,82056140,538,- 0,- 0,920,- 0,- 0,- 0,131,1.589,
SANTA FE,Iriondo,Villa Eloísa,82056150,597,- 0,- 0,368,- 0,- 0,- 0,- 0,965,
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,- 0,- 0,- 0,- 0,- 0,- 0,- 0,37,37,
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,- 0,- 0,- 0,- 0,- 0,1,- 0,26,27,
SANTA FE,La Capital,Angel Gallardo,82063010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,27,27,
SANTA FE,La Capital,Arroyo Aguiar,82063020,102,- 0,- 0,- 0,- 0,1,- 0,38,141,
SANTA FE,La Capital,Arroyo Leyes,82063030,- 0,1.115,- 0,88,- 0,- 0,- 0,106,1.309,
SANTA FE,La Capital,Cabal,82063040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,13,13,
SANTA FE,La Capital,Candioti,82063060,- 0,- 0,- 0,251,- 0,- 0,- 0,1,252,
SANTA FE,La Capital,Emilia,82063070,103,- 0,- 0,153,- 0,- 0,- 0,1,257,
SANTA FE,La Capital,Laguna Paiva,82063080,1.899,- 0,- 0,- 0,- 0,- 0,- 0,76,1.975,
SANTA FE,La Capital,Llambi Campbell,82063090,202,- 0,- 0,- 0,73,- 0,- 0,186,461,
SANTA FE,La Capital,Monte Vera,82063100,281,- 0,- 0,- 0,- 0,3,- 0,- 0,284,
SANTA FE,La Capital,Nelson,82063110,426,- 0,- 0,1,3,- 0,- 0,69,499,
SANTA FE,La Capital,Recreo,82063140,1.131,30,- 0,- 0,- 0,- 0,- 0,275,1.436,
SANTA FE,La Capital,San José del Rincón,82063160,1.806,2.329,- 0,505,- 0,1,- 0,- 0,4.641,
SANTA FE,La Capital,Santa Fe,82063170,20.606,65.154,32,39.411,2.040,9,- 0,104,127.356,
SANTA FE,La Capital,Santo Tomé,82063180,13,13,- 0,396,11,- 0,- 0,492,925,
SANTA FE,La Capital,Sauce Viejo,82063190,1.108,- 0,- 0,- 0,- 0,- 0,- 0,89,1.197,
SANTA FE,Las Colonias,Cavour,82070010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3,
SANTA FE,Las Colonias,Cululú,82070020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,24,24,
SANTA FE,Las Colonias,Elisa,82070030,- 0,- 0,- 0,235,- 0,- 0,- 0,- 0,235,
SANTA FE,Las Colonias,Empalme San Carlos,82070040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,13,13,
SANTA FE,Las Colonias,Esperanza,82070050,1.953,8.198,- 0,26,- 0,4,- 0,420,10.601,
SANTA FE,Las Colonias,Felicia,82070060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,443,443,
SANTA FE,Las Colonias,Franck,82070070,175,- 0,- 0,162,- 0,- 0,- 0,101,438,
SANTA FE,Las Colonias,Grutly,82070080,93,- 0,- 0,- 0,- 0,- 0,- 0,21,114,
SANTA FE,Las Colonias,Hipatia,82070090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,53,53,
SANTA FE,Las Colonias,Humboldt,82070100,299,- 0,- 0,24,2,- 0,- 0,195,520,
SANTA FE,Las Colonias,La Pelada,82070120,- 0,- 0,- 0,80,- 0,- 0,- 0,96,176,
SANTA FE,Las Colonias,Las Tunas,82070130,4,- 0,- 0,107,- 0,1,- 0,- 0,112,
SANTA FE,Las Colonias,María Luisa,82070140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,167,167,
SANTA FE,Las Colonias,Matilde,82070150,90,- 0,- 0,- 0,- 0,- 0,- 0,68,158,
SANTA FE,Las Colonias,Nuevo Torino,82070160,78,- 0,- 0,- 0,72,- 0,- 0,5,155,
SANTA FE,Las Colonias,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,16,16,
SANTA FE,Las Colonias,Pilar,82070170,112,- 0,- 0,10,- 0,- 0,- 0,2,124,
SANTA FE,Las Colonias,Progreso,82070190,- 0,- 0,- 0,- 0,- 0,- 0,- 0,621,621,
SANTA FE,Las Colonias,Providencia,82070200,- 0,- 0,- 0,- 0,- 0,- 0,- 0,135,135,
SANTA FE,Las Colonias,Sa Pereyra,82070210,54,- 0,- 0,- 0,- 0,- 0,- 0,3,57,
SANTA FE,Las Colonias,San Agustín,82070220,- 0,- 0,- 0,- 0,- 0,- 0,- 0,83,83,
SANTA FE,Las Colonias,San Carlos Centro,82070230,407,3.943,- 0,2,- 0,- 0,- 0,34,4.386,
SANTA FE,Las Colonias,San Carlos Norte,82070240,- 0,215,- 0,- 0,- 0,- 0,- 0,152,367,
SANTA FE,Las Colonias,San Carlos Sud,82070250,30,670,- 0,- 0,- 0,- 0,- 0,9,709,
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,- 0,- 0,- 0,172,- 0,- 0,- 0,- 0,172,
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,202,- 0,- 0,1.575,- 0,- 0,- 0,261,2.038,
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,- 0,668,- 0,- 0,- 0,- 0,- 0,- 0,668,
SANTA FE,Las Colonias,Santo Domingo,82070300,- 0,- 0,- 0,- 0,- 0,- 0,- 0,255,255,
SANTA FE,Las Colonias,SARMIENTO,82070310,135,- 0,- 0,- 0,130,- 0,- 0,171,436,
SANTA FE,OTROS,OTROS,Sin Datos,- 0,- 0,- 0,- 0,2.581,- 0,- 0,- 0,2.581,
SANTA FE,Rosario,Acebal,82084010,205,1.343,- 0,21,- 0,- 0,- 0,140,1.709,
SANTA FE,Rosario,Álvarez,82084030,59,1.393,- 0,2,134,- 0,- 0,- 0,1.588,
SANTA FE,Rosario,Alvear,82084040,1.912,3.037,- 0,251,- 0,- 0,- 0,8,5.208,
SANTA FE,Rosario,Arminda,82084060,- 0,86,- 0,- 0,40,- 0,- 0,- 0,126,
SANTA FE,Rosario,Arroyo Seco,82084070,2.050,3.273,- 0,2,- 0,- 0,- 0,6,5.331,
SANTA FE,Rosario,Carmen del Sauce,82084080,- 0,- 0,- 0,158,- 0,- 0,- 0,22,180,
SANTA FE,Rosario,Coronel Bogado,82084090,415,- 0,- 0,178,- 0,- 0,- 0,- 0,593,
SANTA FE,Rosario,Cuatro Esquinas,82084110,- 0,- 0,- 0,39,- 0,- 0,- 0,- 0,39,
SANTA FE,Rosario,El Caramelo,82084120,71,- 0,- 0,424,- 0,- 0,- 0,- 0,495,
SANTA FE,Rosario,Fighiera,82084130,366,- 0,- 0,- 0,- 0,- 0,- 0,- 0,366,
SANTA FE,Rosario,Funes,82084140,4.523,5.794,1,2.296,- 0,1,- 0,100,12.715,
SANTA FE,Rosario,General Lagos,82084150,400,- 0,- 0,1,1,1,- 0,140,543,
SANTA FE,Rosario,Granadero Baigorria,82084160,- 0,4.673,- 0,4,2,- 0,- 0,676,5.355,
SANTA FE,Rosario,Ibarlucea,82084170,- 0,591,- 0,468,- 0,- 0,- 0,452,1.511,
SANTA FE,Rosario,Pérez,82084210,3.069,- 0,- 0,114,- 0,5,- 0,7,3.195,
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,- 0,181,- 0,1,55,- 0,- 0,1,238,
SANTA FE,Rosario,Pueblo Esther,82084230,241,- 0,- 0,611,- 0,1,- 0,- 0,853,
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,- 0,118,- 0,- 0,54,- 0,- 0,- 0,172,
SANTA FE,Rosario,Pueblo Uranga,82084250,29,- 0,- 0,98,- 0,- 0,- 0,52,179,
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,- 0,- 0,- 0,- 0,25,- 0,- 0,- 0,25,
SANTA FE,Rosario,Rosario,82084270,46.485,190.777,74,87.944,218,1,- 0,5.228,330.727,
SANTA FE,Rosario,Soldini,82084280,127,780,- 0,- 0,86,- 0,- 0,- 0,993,
SANTA FE,Rosario,Villa Amelia,82084290,172,109,- 0,2,- 0,- 0,- 0,2,285,
SANTA FE,Rosario,Villa del Plata,82084300,- 0,193,- 0,- 0,101,- 0,- 0,- 0,294,
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,6.752,17,- 0,1.539,4.987,- 0,- 0,25,13.320,
SANTA FE,Rosario,Zavalla,82084320,745,932,- 0,- 0,- 0,- 0,- 0,95,1.772,
SANTA FE,Rosario,Albarellos,82084020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20,
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,- 0,318,- 0,- 0,- 0,- 0,- 0,- 0,318,
SANTA FE,Rosario,Kilómetro 101,82084180,- 0,- 0,- 0,- 0,- 0,1,- 0,1,2,
SANTA FE,Rosario,Arbilla,82084050,30,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,
SANTA FE,Rosario,Monte Flores,82084200,8,- 0,- 0,- 0,- 0,- 0,- 0,- 0,8,
SANTA FE,San Cristóbal,Aguará Grande,82091010,- 0,- 0,- 0,- 0,- 0,1,- 0,2,3,
SANTA FE,San Cristóbal,Ambrosetti,82091020,- 0,- 0,- 0,- 0,- 0,1,- 0,84,85,
SANTA FE,San Cristóbal,Arrufo,82091030,278,166,- 0,- 0,- 0,- 0,- 0,- 0,444,
SANTA FE,San Cristóbal,Balneario La Verde,82091040,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,San Cristóbal,Capivara,82091050,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,San Cristóbal,Ceres,82091060,1.101,1.939,- 0,- 0,- 0,- 0,- 0,541,3.581,
SANTA FE,San Cristóbal,Colonia Bossi,82091080,56,- 0,- 0,118,- 0,- 0,- 0,3,177,
SANTA FE,San Cristóbal,Hersilia,82091120,- 0,199,- 0,- 0,- 0,- 0,- 0,370,569,
SANTA FE,San Cristóbal,Huanqueros,82091130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,29,29,
SANTA FE,San Cristóbal,La Cabral,82091140,- 0,- 0,- 0,- 0,1,1,- 0,2,4,
SANTA FE,San Cristóbal,La Rubia,82091150,- 0,31,- 0,- 0,- 0,- 0,- 0,12,43,
SANTA FE,San Cristóbal,Las Palmeras,82091170,- 0,- 0,- 0,- 0,- 0,- 0,- 0,23,23,
SANTA FE,San Cristóbal,Moisés Ville,82091180,123,240,- 0,207,- 0,- 0,- 0,- 0,570,
SANTA FE,San Cristóbal,Monigotes,82091190,- 0,- 0,- 0,45,- 0,- 0,- 0,12,57,
SANTA FE,San Cristóbal,Ñanducita,82091200,- 0,- 0,- 0,- 0,- 0,- 0,- 0,37,37,
SANTA FE,San Cristóbal,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6,
SANTA FE,San Cristóbal,Palacios,82091210,2,- 0,- 0,31,- 0,- 0,- 0,1,34,
SANTA FE,San Cristóbal,San Cristóbal,82091220,918,1.242,- 0,596,- 0,1,- 0,609,3.366,
SANTA FE,San Cristóbal,San Guillermo,82091230,1.069,1.256,- 0,33,12,- 0,- 0,177,2.547,
SANTA FE,San Cristóbal,Santurce,82091240,- 0,- 0,- 0,- 0,- 0,- 0,- 0,29,29,
SANTA FE,San Cristóbal,Soledad,82091250,- 0,- 0,- 0,- 0,- 0,- 0,- 0,170,170,
SANTA FE,San Cristóbal,Suardi,82091260,- 0,- 0,- 0,1.560,- 0,- 0,- 0,- 0,1.560,
SANTA FE,San Cristóbal,Villa Saralegui,82091270,- 0,- 0,- 0,- 0,3,- 0,- 0,48,51,
SANTA FE,San Cristóbal,Curupaity,82091110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,15,15,
SANTA FE,San Cristóbal,Colonia Ana,82091070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6,
SANTA FE,San Cristóbal,Colonia Rosa,82091090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,12,12,
SANTA FE,San Javier,Alejandra,82098010,- 0,- 0,- 0,- 0,- 0,1,- 0,453,454,
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,34,34,
SANTA FE,San Javier,Colonia Durán,82098030,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,San Javier,Romang,82098050,- 0,801,- 0,2,195,- 0,- 0,369,1.367,
SANTA FE,San Javier,San Javier,82098060,- 0,826,- 0,96,- 0,- 0,- 0,194,1.116,
SANTA FE,San Javier,La Brava,82098040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20,
SANTA FE,San Jerónimo,Arocena,82105010,- 0,184,- 0,- 0,400,- 0,- 0,- 0,584,
SANTA FE,San Jerónimo,Barrancas,82105030,502,- 0,- 0,- 0,- 0,- 0,- 0,477,979,
SANTA FE,San Jerónimo,Barrio Caima,82105040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,16,16,
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,- 0,- 0,- 0,245,- 0,- 0,- 0,- 0,245,
SANTA FE,San Jerónimo,Centeno,82105080,881,- 0,- 0,- 0,- 0,- 0,- 0,- 0,881,
SANTA FE,San Jerónimo,Coronda,82105090,652,- 0,- 0,3.145,215,- 0,- 0,887,4.899,
SANTA FE,San Jerónimo,Desvío Arijón,82105100,154,- 0,- 0,- 0,- 0,- 0,- 0,46,200,
SANTA FE,San Jerónimo,Díaz,82105110,470,- 0,- 0,- 0,- 0,- 0,- 0,- 0,470,
SANTA FE,San Jerónimo,Gaboto,82105120,- 0,- 0,- 0,- 0,201,- 0,- 0,240,441,
SANTA FE,San Jerónimo,Gálvez,82105130,3.859,- 0,- 0,3.482,- 0,1,- 0,19,7.361,
SANTA FE,San Jerónimo,Gessler,82105140,133,- 0,- 0,69,- 0,- 0,- 0,48,250,
SANTA FE,San Jerónimo,Irigoyen,82105150,- 0,94,- 0,- 0,- 0,- 0,- 0,313,407,
SANTA FE,San Jerónimo,Larrechea,82105160,- 0,- 0,- 0,- 0,- 0,- 0,- 0,23,23,
SANTA FE,San Jerónimo,Loma Alta,82105170,19,- 0,- 0,18,- 0,- 0,- 0,- 0,37,
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,37,383,- 0,- 0,- 0,- 0,- 0,- 0,420,
SANTA FE,San Jerónimo,Maciel,82105190,583,782,- 0,- 0,136,- 0,- 0,1,1.502,
SANTA FE,San Jerónimo,Monje,82105200,464,- 0,- 0,149,- 0,- 0,- 0,- 0,613,
SANTA FE,San Jerónimo,San Fabián,82105230,74,93,- 0,- 0,- 0,- 0,- 0,70,237,
SANTA FE,San Jerónimo,San Genaro,82105240,788,37,- 0,456,- 0,- 0,- 0,49,1.330,
SANTA FE,San Jerónimo,San Genaro Norte,82105250,1.026,22,- 0,31,- 0,- 0,- 0,- 0,1.079,
SANTA FE,San Jerónimo,San Eugenio,82105220,- 0,- 0,- 0,21,- 0,- 0,- 0,- 0,21,
SANTA FE,San Justo,Angeloni,82112010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,24,24,
SANTA FE,San Justo,Cayastacito,82112020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,54,54,
SANTA FE,San Justo,Esther,82112040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,10,10,
SANTA FE,San Justo,Gobernador Crespo,82112050,157,976,- 0,- 0,- 0,- 0,- 0,257,1.390,
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,257,- 0,- 0,- 0,- 0,- 0,- 0,31,288,
SANTA FE,San Justo,Marcelino Escalada,82112080,101,- 0,- 0,- 0,- 0,- 0,- 0,128,229,
SANTA FE,San Justo,Naré,82112090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6,
SANTA FE,San Justo,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,28,- 0,- 0,28,
SANTA FE,San Justo,Pedro Gómez Cello,82112100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,92,92,
SANTA FE,San Justo,Ramayón,82112110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,144,144,
SANTA FE,San Justo,San Bernardo,82112120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6,
SANTA FE,San Justo,San Justo,82112130,843,40,- 0,6.106,550,- 0,- 0,270,7.809,
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,49,- 0,- 0,87,- 0,- 0,- 0,183,319,
SANTA FE,San Justo,Videla,82112170,119,- 0,- 0,230,- 0,- 0,- 0,31,380,
SANTA FE,San Justo,Colonia Dolores,82112030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,22,22,
SANTA FE,San Justo,La Penca y Caraguatá,82112070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,26,26,
SANTA FE,San Justo,San Martín Norte,82112140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,35,35,
SANTA FE,San Justo,Silva (Est. Abipones),82112150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,25,25,
SANTA FE,San Lorenzo,Aldao,82119010,- 0,374,- 0,- 0,- 0,- 0,- 0,- 0,374,
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,3.656,1.202,1,2.226,- 0,- 0,- 0,- 0,7.085,
SANTA FE,San Lorenzo,Carcarañá,82119030,983,1,- 0,- 0,- 0,- 0,- 0,- 0,984,
SANTA FE,San Lorenzo,Coronel Arnold,82119040,- 0,- 0,- 0,239,- 0,- 0,- 0,- 0,239,
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,2.226,24,- 0,964,- 0,- 0,- 0,- 0,3.214,
SANTA FE,San Lorenzo,Fuentes,82119060,80,- 0,- 0,769,- 0,- 0,- 0,- 0,849,
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,- 0,368,- 0,- 0,- 0,- 0,- 0,47,415,
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,- 0,- 0,- 0,2.602,215,2,- 0,13,2.832,
SANTA FE,San Lorenzo,Pujato,82119090,819,- 0,- 0,- 0,- 0,- 0,- 0,103,922,
SANTA FE,San Lorenzo,Ricardone,82119100,401,857,- 0,12,- 0,1,- 0,22,1.293,
SANTA FE,San Lorenzo,Roldán,82119110,2.276,1.999,- 0,2.829,2,- 0,- 0,131,7.237,
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,168,824,- 0,2,- 0,- 0,- 0,- 0,994,
SANTA FE,San Lorenzo,San Lorenzo,82119130,3.010,5.320,- 0,946,- 0,- 0,- 0,52,9.328,
SANTA FE,San Lorenzo,Timbúes,82119140,229,- 0,- 0,1.207,134,1,- 0,83,1.654,
SANTA FE,San Lorenzo,Villa Elvira,82119150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,30,
SANTA FE,San Lorenzo,Villa Mugueta,82119160,- 0,1,- 0,- 0,- 0,1,- 0,- 0,2,
SANTA FE,San Martín,Cañada Rosquín,82126010,- 0,- 0,- 0,- 0,25,- 0,- 0,- 0,25,
SANTA FE,San Martín,Carlos Pellegrini,82126020,425,23,- 0,- 0,- 0,- 0,- 0,- 0,448,
SANTA FE,San Martín,Casas,82126030,- 0,59,- 0,- 0,- 0,- 0,- 0,- 0,59,
SANTA FE,San Martín,Castelar,82126040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
SANTA FE,San Martín,Colonia Belgrano,82126050,- 0,93,- 0,- 0,250,- 0,- 0,- 0,343,
SANTA FE,San Martín,El Trébol,82126070,935,2.592,- 0,- 0,- 0,- 0,- 0,72,3.599,
SANTA FE,San Martín,Landeta,82126080,204,396,- 0,- 0,- 0,- 0,- 0,- 0,600,
SANTA FE,San Martín,Las Bandurrias,82126090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,26,26,
SANTA FE,San Martín,Las Petacas,82126100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,
SANTA FE,San Martín,Los Cardos,82126110,90,247,- 0,- 0,- 0,1,- 0,- 0,338,
SANTA FE,San Martín,María Susana,82126120,667,- 0,- 0,382,- 0,- 0,- 0,36,1.085,
SANTA FE,San Martín,Piamonte,82126130,654,1.463,- 0,- 0,- 0,- 0,- 0,- 0,2.117,
SANTA FE,San Martín,San Jorge,82126140,2.028,980,- 0,1.456,- 0,1,- 0,183,4.648,
SANTA FE,San Martín,San Martín de las Escobas,82126150,942,653,- 0,- 0,- 0,- 0,- 0,56,1.651,
SANTA FE,San Martín,Sastre,82126160,485,- 0,- 0,27,- 0,- 0,- 0,145,657,
SANTA FE,Vera,Calchaquí,82133010,485,- 0,- 0,- 0,1.050,1,- 0,230,1.766,
SANTA FE,Vera,Cañada Ombú,82133020,- 0,- 0,- 0,- 0,- 0,1,- 0,34,35,
SANTA FE,Vera,Colmena,82133030,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,Vera,Fortín Olmos,82133040,- 0,- 0,- 0,- 0,- 0,2,- 0,337,339,
SANTA FE,Vera,Garabato,82133050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,104,104,
SANTA FE,Vera,Intiyaco,82133070,- 0,- 0,- 0,- 0,- 0,2,- 0,97,99,
SANTA FE,Vera,La Gallareta,82133090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,373,373,
SANTA FE,Vera,Margarita,82133110,- 0,740,- 0,- 0,- 0,2,- 0,106,848,
SANTA FE,Vera,Paraje 29,82133120,- 0,- 0,- 0,- 0,- 0,1,- 0,34,35,
SANTA FE,Vera,Pozo de los Indios,82133130,- 0,- 0,- 0,- 0,- 0,2,- 0,23,25,
SANTA FE,Vera,Toba,82133160,- 0,- 0,- 0,- 0,- 0,1,- 0,52,53,
SANTA FE,Vera,Vera (Est. Gobernador Vera),82133170,1.114,- 0,- 0,- 0,2.000,- 0,- 0,801,3.915,
SANTA FE,Vera,Los Amores,82133100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,122,122,
SANTA FE,Vera,Pueblo Santa Lucía,82133140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,30,
SANTA FE,Vera,Golondrina,82133060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,70,70,
SANTA FE,Vera,Kilómetro 115,82133080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3,
SANTA FE,Vera,Tartagal (Est. El Tajamar),82133150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,210,210,
SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,13,- 0,- 0,- 0,- 0,1,- 0,- 0,14,
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),86007040,- 0,229,- 0,- 0,- 0,3,- 0,2,234,
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,- 0,- 0,- 0,5,- 0,4,- 0,35,44,
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,86014020,- 0,- 0,- 0,- 0,- 0,2,- 0,- 0,2,
SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,1,- 0,- 0,1,- 0,- 0,- 0,- 0,2,
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,- 0,- 0,- 0,203,- 0,3,- 0,- 0,206,
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,- 0,- 0,- 0,11,57,2,- 0,5,75,
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,1,- 0,- 0,1,- 0,1,- 0,- 0,3,
SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,- 0,- 0,- 0,2,- 0,2,- 0,29,33,
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,1,- 0,- 0,1,- 0,1,- 0,45,48,
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,74,10,- 0,- 0,- 0,2,- 0,5,91,
SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,- 0,3,- 0,- 0,100,1,- 0,- 0,104,
SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,- 0,3,- 0,- 0,- 0,1,- 0,79,83,
SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,- 0,2,- 0,- 0,- 0,1,- 0,- 0,3,
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,- 0,2,- 0,- 0,- 0,- 0,- 0,- 0,2,
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,- 0,- 0,- 0,- 0,- 0,1,- 0,1,2,
SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,- 0,- 0,- 0,3,5,1,- 0,417,426,
SANTIAGO DEL ESTERO,Banda,La Banda,86035090,27,43,- 0,1.272,- 0,3,- 0,367,1.712,
SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,- 0,- 0,- 0,- 0,- 0,1,- 0,45,46,
