Provincia,Partido,Localidad,Link Indec,Otros,"0,256 mbps","0,375 mbps","0,5 mbps","0,512 mbps","0,625 mbps","0,75 mbps",1 mbps,"1,25 mbps","1,5 mbps",2 mbps,"2,2 mbps","2,5 mbps",3 mbps,"3,3 mbps","3,5 mbps",4 mbps,"4,5 mbps",5 mbps,6 mbps,"6,4 mbps",7 mbps,"7,5 mbps",8 mbps,9 mbps,10 mbps,11 mbps,12 mbps,13 mbps,14 mbps,15 mbps,16 mbps,17 mbps,18 mbps,19 mbps,20 mbps,21 mbps,22 mbps,23 mbps,24 mbps,25 mbps,"25,1 mbps","25,11 mbps","25,5 mbps",26 mbps,30 mbps,31 mbps,32 mbps,34 mbps,35 mbps,36 mbps,38 mbps,39 mbps,40 mbps,41 mbps,45 mbps,46 mbps,49 mbps,50 mbps,55 mbps,58 mbps,59 mbps,60 mbps,61 mbps,62 mbps,64 mbps,65 mbps,66 mbps,70 mbps,75 mbps,78 mbps,80 mbps,82 mbps,83 mbps,85 mbps,90 mbps,92 mbps,95 mbps,100 mbps
SANTA FE,La Capital,Arroyo Leyes,82063030,,,,,,,,209,,,355,,,310,,,,,232,,,,,115,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Cabal,82063040,,,,,,,,,,,,,,,,,,,,,,1,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Candioti,82063060,,,,,,,,,,,,,,,,,,,,,,,,1,,205,,,,,30,,,,,11,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Emilia,82063070,,,,,,,,3,,,,,,1,,,,,,11,,,,,,223,,,,,18,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Laguna Paiva,82063080,,,,,,,,4,,,,,,72,,,,,,291,,2,,,,"1,382",,,,,61,,,,,163,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Llambi Campbell,82063090,73,,,,,,,1,,,,,,8,,,,,,30,,2,,,,313,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Monte Vera,82063100,,,,3,,,,4,,,,,,19,,,,,,65,,,,,,162,,,,,17,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Nelson,82063110,3,,,,,,,2,,,,,,5,,,,,,47,,1,,,,364,,,,,62,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Recreo,82063140,,,,,,,,14,,,,,,98,,,,,,331,,,,,,873,,,,,86,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,23
SANTA FE,La Capital,San José del Rincón,82063160,1,,,1,,,,178,,,598,,,541,,,,,738,442,,,,442,,"1,200",,,,,125,,,,,227,,,,,,,,,,71,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,24
SANTA FE,La Capital,Santa Fe,82063170,17,2,,9,2,,1,"1,281",,,324,,,"2,897",,23,110,,580,"4,771",,,,357,,"9,190",,261,,,645,,,686,,"3,663",,,,,"1,411",,,,,"16,178",,,,,,,,3,,,,,"47,288",,,,1,,,,,,,,,,,,,,,1,"32,151"
SANTA FE,La Capital,Santo Tomé,82063180,246,,,,,,,13,,,,,,17,,,,,246,2,,,,,,4,,,,,3,,,,,,,,,,17,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,195
SANTA FE,La Capital,Sauce Viejo,82063190,70,,,,,,,30,,,,,,123,,,,,19,265,,,,,,505,,,,,73,,,,,110,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0
SANTA FE,Las Colonias,Cavour,82070010,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Cululú,82070020,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Elisa,82070030,,,,,,,,,,,,,,,,,,,,,,45,,,,120,,,,,50,,,,,12,,,,,,,,,,6,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Empalme San Carlos,82070040,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Esperanza,82070050,1,,,3,,,,118,,,1,,,202,,,,,414,630,,2,,,,655,,42,,,356,,,2,,13,,,,,135,,,,,2,,,,,,,,,,,,,"5,121",,,,,,,,,,,,,,,,,,,,"2,703"
SANTA FE,Las Colonias,Felicia,82070060,,,,,,,,,,,,,,,,,,,26,378,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Franck,82070070,1,,,,,,,2,,,,,,,,,,,15,111,,,,,,129,,,,,14,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161
SANTA FE,Las Colonias,Grutly,82070080,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Hipatia,82070090,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Humboldt,82070100,,,,,,,,6,,,,,,10,,,,,137,72,,,,,,220,,,,,48,,,,,23,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1
SANTA FE,Las Colonias,La Pelada,82070120,1,,,,,,,,,,,,,,,,,,,95,,,,,,66,,,,,9,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Las Tunas,82070130,,,,1,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,2,,,,,89,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,María Luisa,82070140,,,,,,,,,,,,,,,,,,,,113,,16,,14,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Matilde,82070150,,,,,,,,1,,,14,,,13,,,,,43,7,,,,,,56,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Nuevo Torino,82070160,72,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Otros,Sin Datos,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Pilar,82070170,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
SANTA FE,Las Colonias,Progreso,82070190,,,,,,,,,,,,,,,,,,,0,582,,1,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Providencia,82070200,,,,,,,,,,,,,,,,,,,,104,,1,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Sa Pereyra,82070210,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,San Agustín,82070220,,,,,,,,,,,,,,,,,,,5,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,San Carlos Centro,82070230,,,,,,,,21,,,,,,19,,,,,21,79,,,,,,96,,28,,,209,,,,,,,,,,224,,,,,1,,,,,,,,,,,,,"2,764",,,,,,,,,,,,,,,,,,,,853
SANTA FE,Las Colonias,San Carlos Norte,82070240,,,,,,,,,,,,,,,,,,,131,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,150
SANTA FE,Las Colonias,San Carlos Sud,82070250,,,,,,,,,,,,,,,,,,,1,,,,,,,8,,,,,30,,,,,1,,,,,37,,,,,,,,,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,161
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,,,,,,,,,,,,,,,,,,,0,,,,,,,4,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,1,,,,,,,2,,,,,,2,,,,,261,38,,,,,,278,,,,,33,,,,,2,,,,,"1,089",,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,,,,,,,,,,,,,,,,,,,,,,,,,,601,,,,,,,,,,51,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Santo Domingo,82070300,,,,,,,,,,,,,,,,,,,,249,,1,,,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Sarmiento,82070310,130,,,,,,,,,,,,,,,,,,2,,,1,,,,55,,,,,135,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,OTROS,Otros,Sin Datos,"5,373",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Acebal,82084010,1,,,,,,,8,,,,,,5,,,,,558,37,,,,,,945,,,,,21,,,,,132,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Albarellos,82084020,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Álvarez,82084030,1,,,,,,,1,,,,,,51,,,,,882,10,,,,,,547,,,,,6,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Alvear,82084040,,,,,,,,25,,,152,,,565,,,57,,1,756,,,,,,373,,4,,,115,,,19,,1,,,,,49,,,,,56,,,,,,,,,,,,,"1,304",,,,,,,,,,,,,,,,,,,,"1,488"
SANTA FE,Rosario,Arbilla,82084050,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Arminda,82084060,,,,,,,,,,,,,,,,,,,94,,,,,,,20,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Arroyo Seco,82084070,,,,,,,,31,,,,,,164,,,,,2,605,,,,1,,938,,14,,,138,,,15,,176,,,,,57,,,,,14,,,,,,,,,,,,,"1,908",,,,,,,,,,,,,,,,,,,,"1,157"
SANTA FE,Rosario,Carmen del Sauce,82084080,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Coronel Bogado,82084090,,,,,,,,,,,,,,378,,,,,,32,,,,,,174,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,,,,,,,,,,,,,,,,,,,74,,,,,,,150,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Cuatro Esquinas,82084110,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,El Caramelo,82084120,,,,,,,,,,,25,,,10,,,,,93,22,,,,,,256,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Fighiera,82084130,,,,,,,,4,,,,,,9,,,,,,56,,,,,,262,,,,,34,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Funes,82084140,,,,2,,,1,138,,,"1,993",,,,,,,,"1,912",135,,,,294,,79,,994,,,1,52,,32,,968,,,,,466,,,,,5,,,,,,,,,,,,,"2,414",,,,,,,,,,,,,,,,,,,,"2,782"
SANTA FE,Rosario,General Lagos,82084150,1,,,,,,,4,,,,,,,,,508,,,23,,,,3,,2,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Granadero Baigorria,82084160,,,,,,,,13,,,35,,,12,,,,,,670,,,,,,"1,086",,98,,,,,,9,,186,,,,,320,,,,,370,,,,,,,,361,,,,,"1,104",,,,19,,,,,,,,,,,,,,,,"1,011"
SANTA FE,Rosario,Ibarlucea,82084170,1,,,,,,,9,,,1,,,8,,,17,,,,,25,,12,,489,,,,,,,,,,242,,,,,591,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Kilómetro 101,82084180,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Monte Flores,82084200,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Pérez,82084210,6,,,,,,,30,,,2,,,106,,,2,,2,669,,,,,,"2,083",,,,,107,,,,,70,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,,,,,,,,1,,,,,,12,,,,,111,,,,,,,90,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SANTA FE,Rosario,Pueblo Esther,82084230,,,,1,,,,,,,,,,,,,,,,,,,,,,241,,,,,224,,,,,2,,,,,,,,,,159,,,,,,,,,,,,,222,,,,,,,,,,,,,,,,,,,,5
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,,,,,,,,,,,,,,15,,,,,102,,,,,,,42,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Pueblo Uranga,82084250,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,1
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Rosario,82084270,26,,,8,1,,2,"3,584",,,"2,251",,,"9,604",,80,1,,51,"9,948",,,,69,,"84,364",,"1,334",,,820,,,555,,"13,690",,,,,"3,636",,,,,839,,,,,,2,,,,,,,"100,679",,,,,,,,,,,,,,,,,,,,"86,469"
SANTA FE,Rosario,Soldini,82084280,,,,,,,,3,,,,,,16,,,,,451,24,,,,,,414,,,,,12,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Villa Amelia,82084290,,,,,,,,,,,61,,,21,,,1,,,52,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Villa del Plata,82084300,,,,,,,,,,,37,,,11,,,,,41,31,,,,,,146,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,,,,,,,,136,,,935,,,"3,463",,,352,,1,"4,653",,,,,,"2,245",,,,,704,,,,,,,,,,,,,,,346,,,,,,,,,,,,,416,,,,,,,,,,,,,,,,,,,,54
SANTA FE,Rosario,Zavalla,82084320,115,,,,,,,4,,,,,,8,,,,,,98,,,,,,"1,459",,,,,87,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Aguará Grande,82091010,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Ambrosetti,82091020,,,,1,,,,,,,,,,50,,,,,,30,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Arrufo,82091030,,,,,,,,,,,,,,130,,,,,121,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Balneario La Verde,82091040,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Capivara,82091050,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Ceres,82091060,,,,,,,,22,,,13,,,38,,,"1,624",,,592,,,,,,"1,245",,,,,78,,,,,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Colonia Ana,82091070,,,,,,,,,,,,,,3,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Colonia Bossi,82091080,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,71
SANTA FE,San Cristóbal,Colonia Rosa,82091090,,,,,,,,,,,,,,7,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Curupaity,82091110,,,,,,,,,,,,,,7,,,,,,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Hersilia,82091120,,,,,,,,,,,,,,3,,,,,162,2,,,,,,394,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Huanqueros,82091130,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,La Cabral,82091140,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,La Rubia,82091150,,,,,,,,,,,,,,8,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Las Palmeras,82091170,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Moisés Ville,82091180,,,,,,,,2,,,,,,214,,,,,0,49,,,,,,283,,,,,17,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SANTA FE,San Cristóbal,Monigotes,82091190,,,,,,,,,,,,,,7,,,,,,4,,,,,,44,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Ñanducita,82091200,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Otros,Sin Datos,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Palacios,82091210,,,,,,,,,,,,,,,,,,,,,,1,,,,28,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,San Cristóbal,82091220,561,,,1,,,,10,,,,,,732,,,,,,690,,,,,,779,,,,,48,,,,,363,,,,,,,,,,125,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,San Guillermo,82091230,,,,,,,,,,,,,,589,,,,,,"1,357",,,,,,454,,,,,,,,,,122,,,,,,,,,,,,,,9,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Santurce,82091240,28,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Soledad,82091250,,,,,,,,,,,,,,,,,,,,,,1,,,,168,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Suardi,82091260,,,,,,,,,,,,,,,,,,,,,,,,,,"1,560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Villa Saralegui,82091270,3,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,Alejandra,82098010,,,,1,,,,,,,,,,,,,,,,,,,,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,,,,,,,,,,,,,,,,,,,,,,2,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,Colonia Durán,82098030,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,La Brava,82098040,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,Romang,82098050,195,,,,,,,328,,,,,,386,,,,,221,,,23,,,,13,,,,,,,,,,94,,,,,,,,,,94,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,San Javier,82098060,,,,,,,,,,,,,,,,,789,,215,,,71,,,22,10,,,4,,1,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Arocena,82105010,400,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Barrancas,82105030,,,,,,,,2,,,,,,10,,,,,,54,,,,,,860,,,,,51,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Barrio Caima,82105040,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,12,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Centeno,82105080,,,,,,,,,,,,,,1,,,,,809,,,,,2,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Coronda,82105090,"1,102",,,,,,,18,,,,,,23,,,,,,132,,,,,,418,,,,,59,,,,,2,,,,,,,,,,"2,682",,,,,,,,,,,,,451,,,,,,,,,,,,,,,,,,,,12
SANTA FE,San Jerónimo,Desvío Arijón,82105100,43,,,,,,,1,,,,,,9,,,,,,43,,,,,,90,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Díaz,82105110,45,,,,,,,,,,,,,377,,,,,,43,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Gaboto,82105120,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Gálvez,82105130,128,,,,,,,33,,,,,,34,,,,,1,"2,120",,,,110,,"3,479",,,,,311,,,,,542,,,,,,,,,,32,,,,,,,,,,,,,539,,,,,,,,,,,,,,,,,,,,32
SANTA FE,San Jerónimo,Gessler,82105140,27,,,,,,,,,,,,,2,,,,,21,9,,,,,,102,,,,,19,,,,,3,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Irigoyen,82105150,,,,,,,,,,,,,,,,,,,,,,,,,,394,,,,,,,,,,3,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Larrechea,82105160,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Loma Alta,82105170,,,,,,,,,,,,,,,,,,,,1,,,,,,14,,,,,3,,,,,3,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,,,,,,,,2,,,,,,1,,,,,,5,,,,,,322,,,,,3,,,,,33,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
